time(s) 50ms 40ms 30ms 20ms 2ms AVG50ms AVG40ms AVG30ms AVG20ms AVG2ms
1 27482.48 28502.17 18529.98 27482.94 16445.65 172933.3556 167927.8316 191065.590533333 197619.515733333 200554.566933333
2 19923.6 28311.54 18425.45 27478.55 16292.47     
3 33601.33 28119.61 18276.71 27446.46 16127.75     
4 32586.69 27853.53 18152.98 27416.46 16018.59     
5 32865.15 20114.15 18145.64 27096.45 15992.39     
6 33699.98 23694.65 17996.98 26872.46 15956.4     
7 34136.96 22914.13 17853.78 26457.79 16045.8     
8 34864.91 22980.55 17716.03 26011.92 16201.75     
9 35348.5 22866.88 17646.71 25628.35 16364.83     
10 35858.13 22940.37 17596.77 24927.95 16568.4     
11 36049.46 23064.72 17714.93 24416.21 16921.03     
12 36210.35 23080.52 17979.32 23999.19 16359.96     
13 36341.74 23070.95 18289.04 23753.95 20171.57     
14 36258.32 22862.33 18659.51 23489.55 15747.63     
15 36367.27 22993.94 19041.86 23344.31 15745.43     
16 36113.42 22879.29 19554.7 23070.15 15535.7     
17 36001.13 22953.98 18058.86 22924.04 15303.96     
18 35603.31 22988.29 17460.96 19064.1 15188.79     
19 35520.22 22850.46 17444.51 21559.5 14980.71     
20 34997 22762.13 17191.87 21383.25 14743.21     
21 34368.12 22735.61 17206.6 21206.2 14631.92     
22 33724.8 22735.23 17039.62 20832.36 14491.57     
23 32961.96 22660.06 17194.02 20760.78 14352.63     
24 32002.17 22531.39 17080.96 20721.88 14308.39     
25 30954.99 22544.68 17060.47 20618.07 14263.72     
26 29777.58 22506.22 16873.51 20418.23 14327.48     
27 28620.22 22506.49 16873.39 20361.12 14363.01     
28 20261.32 22532.01 16853.05 20278.56 14526.58     
29 29950.57 22571.07 16892.59 20274.47 14776.14     
30 28358.07 22520.8 16912.33 20315.23 14916.39     
31 28567.81 16817.96 16913.06 20319.45 15347.4     
32 27865.32 24594.57 16992.03 20292.73 15991.86     
33 28308.98 25171.66 17131.19 20378.71 16808.59     
34 27961.57 25692.61 17231.43 20378.01 17682.02     
35 28047.93 25629.65 17474.05 20569.91 18703.02     
36 28025.21 26203.29 17701.71 20745.1 19597.39     
37 28059.18 26297.62 17890.21 20888.16 20636.94     
38 27899.77 26590.41 18325.43 21087.12 27094.28     
39 28060.9 26744.95 18659.82 21372.83 23398.93     
40 27992.69 26875.73 19042.2 21638.79 22724.6     
